"KEY_CODE","CITYNAME","NAME","êlå˚ëçêî20","ê¢ë—êî20","êlå˚2020_20_79çŒ","êlå˚ëçêî15","êlå˚ëçêî10","êlå˚ëùå∏20_15","êlå˚ëùå∏15_10","êlå˚ëùå∏ó¶20_15","êlå˚ëùå∏ó¶15_10","çÇóÓâªó¶20","çÇóÓâªó¶15","çÇóÓâªó¶10","çÇóÓâªó¶20_15","çÇóÓâªó¶15_10","îNè≠î‰ó¶20","îNè≠î‰ó¶15","ê∂éYîNóÓêlå˚î‰ó¶20","ê∂éYîNóÓêlå˚î‰ó¶15","é∏ã∆ó¶20","é∏ã∆ó¶15","éùÇøâ∆î‰ó¶20","éùÇøâ∆î‰ó¶15","ó¨ì¸êlå˚î‰ó¶20","î_ó—ã∆î‰ó¶20","î_ó—ã∆î‰ó¶15","ëÊàÍéüéYã∆î‰ó¶20","ëÊìÒéüéYã∆î‰ó¶20","ëÊéOéüéYã∆î‰ó¶20","íj20_0_4","íj20_5_9","íj20_10_14","íj20_15_19","íj20_20_24","íj20_25_29","íj20_30_34","íj20_35_39","íj20_40_44","íj20_45_49","íj20_50_54","íj20_55_59","íj20_60_64","íj20_65_69","íj20_70_74","íj20_75_79","íj20_80_84","íj20_85_89","íj20_90_94","íj20_95_99","íj20_over100","èó20_0_4","èó20_5_9","èó20_10_14","èó20_15_19","èó20_20_24","èó20_25_29","èó20_30_34","èó20_35_39","èó20_40_44","èó20_45_49","èó20_50_54","èó20_55_59","èó20_60_64","èó20_65_69","èó20_70_74","èó20_75_79","èó20_80_84","èó20_85_89","èó20_90_94","èó20_95_99","èó20_over100","êlå˚_ëçêî_åªèZèä","êlå˚_ëçêî_à⁄ìÆÇ†ÇË.5îNëOÇÃèÌèZésãÊí¨ë∫.ïsè⁄.ÇèúÇ≠.","êlå˚_ëçêî_çëì‡Ç©ÇÁ","êlå˚_ëçêî_é©ésí¨ë∫ì‡Ç©ÇÁ","êlå˚_ëçêî_åßì‡ëºésí¨ë∫Ç©ÇÁ","êlå˚_ëçêî_ëºåßÇ©ÇÁ","êlå˚_ëçêî_çëäOÇ©ÇÁ","êlå˚_ëçêî_èoê∂éûÇ©ÇÁ","êlå˚_ëçêî_1îNñ¢ñû","êlå˚_ëçêî_1îNà»è„5îNñ¢ñû","êlå˚_ëçêî_5îNà»è„10îNñ¢ñû","êlå˚_ëçêî_10îNà»è„20îNñ¢ñû","êlå˚_ëçêî_20îNà»è„"
28223017007,"íOîgés","ïXè„í¨ê¨èºêºí¨",257,115,195,209,252,48,-43,0.229665071770335,-0.170634920634921,0.334630350194553,0.339712918660287,0.261904761904762,-0.00508256846573457,0.0778081567555252,0.124513618677043,0.129186602870813,0.540856031128405,0.5311004784689,0.0354609929078014,0.0103092783505155,0.6,0.84,0.266129032258065,0.0220588235294118,0.0104166666666667,0.0220588235294118,0.360294117647059,0.617647058823529,1,10,6,1,3,12,7,9,9,13,6,5,10,8,7,9,1,5,1,0,0,5,6,4,5,10,4,5,4,11,7,7,3,8,16,10,12,9,7,1,0,0,182,66,55,37,3,15,11,31,18,50,16,29,105
28223017008,"íOîgés","ïXè„í¨ê¨èºíÜí¨",32,12,24,36,45,-4,-9,-0.111111111111111,-0.2,0.3125,0.361111111111111,0.422222222222222,-0.0486111111111111,-0.0611111111111111,0.03125,0.0277777777777778,0.65625,0.611111111111111,0,0,0.916666666666667,0.833333333333333,0.0666666666666667,0,0,0,0,1,1,0,0,1,1,0,0,0,2,1,2,3,1,1,0,1,2,2,0,0,0,0,0,0,0,1,1,0,1,1,1,3,1,1,0,1,1,1,1,0,0,0,28,2,2,0,2,0,0,6,1,2,1,7,13
28223017009,"íOîgés","ïXè„í¨ê¨èºâ∫í¨",66,33,47,85,89,-19,-4,-0.223529411764706,-0.0449438202247191,0.53030303030303,0.423529411764706,0.426966292134831,0.106773618538324,-0.00343688037012557,0.0757575757575758,0.105882352941176,0.393939393939394,0.470588235294118,0.0277777777777778,0.0232558139534884,0.96875,0.882352941176471,0.0158730158730159,0.0285714285714286,0.0238095238095238,0.0285714285714286,0.285714285714286,0.628571428571429,1,1,0,1,1,1,0,1,1,1,2,3,5,2,4,2,2,0,1,0,0,0,1,2,0,0,0,2,2,1,0,2,2,1,6,3,5,3,4,3,0,0,62,1,1,0,0,1,0,11,1,0,5,5,41
28223017010,"íOîgés","ïXè„í¨ê¨èºìåí¨",97,38,65,116,114,-19,2,-0.163793103448276,0.0175438596491228,0.474226804123711,0.373913043478261,0.385964912280702,0.10031376064545,-0.0120518688024409,0.0927835051546392,0.165217391304348,0.43298969072165,0.460869565217391,0.0408163265306122,0.0294117647058824,0.868421052631579,0.837837837837838,0.1,0,0,0,0.25531914893617,0.702127659574468,0,2,2,4,0,0,1,3,3,3,3,0,2,4,4,7,2,4,0,0,0,0,0,5,5,0,0,2,2,3,3,3,1,4,6,6,5,3,3,2,0,0,81,9,9,6,1,2,0,30,2,7,1,9,41
28223028000,"íOîgés","ïXè„í¨êŒê∂",334,175,250,286,258,48,28,0.167832167832168,0.108527131782946,0.0897832817337461,0.0581818181818182,0.0276679841897233,0.0316014635519279,0.0305138339920949,0.173374613003096,0.196363636363636,0.736842105263158,0.745454545454545,0.0357142857142857,0.0476190476190476,0.189542483660131,0.125925925925926,0.4,0.0105820105820106,0.0125,0.0105820105820106,0.486772486772487,0.481481481481481,15,3,8,5,9,13,16,17,10,17,20,7,9,7,5,3,0,1,0,0,0,15,8,7,5,11,12,18,15,14,11,13,7,9,2,4,1,3,1,1,1,0,171,114,112,47,31,34,2,32,44,77,66,53,14
28223028001,"íOîgés","ïXè„í¨êŒê∂ínì™",848,329,558,717,589,131,128,0.182705718270572,0.217317487266553,0.214454976303318,0.253835425383543,0.294017094017094,-0.039380449080225,-0.0401816686335515,0.220379146919431,0.198047419804742,0.565165876777251,0.548117154811716,0.0241545893719807,0.029810298102981,0.690184049079755,0.669230769230769,0.230964467005076,0.0346534653465347,0.0391061452513966,0.0346534653465347,0.321782178217822,0.613861386138614,33,38,35,18,10,13,25,29,46,30,22,14,12,21,19,22,11,5,3,1,0,25,32,23,27,21,16,24,41,41,26,24,20,18,21,28,15,15,10,8,2,0,606,182,182,107,57,18,0,124,39,160,188,100,181
28223028002,"íOîgés","ïXè„í¨êŒê∂êŒê∂êVí¨",787,316,544,724,705,63,19,0.0870165745856354,0.0269503546099291,0.205920205920206,0.230662983425414,0.229787234042553,-0.0247427775052085,0.000875749382861168,0.18018018018018,0.18646408839779,0.613899613899614,0.582872928176796,0.0232558139534884,0.061381074168798,0.750798722044728,0.823529411764706,0.21524064171123,0.0166666666666667,0.0272479564032698,0.0166666666666667,0.311904761904762,0.652380952380952,24,27,27,25,12,15,27,28,31,29,23,24,18,16,20,8,10,3,3,0,0,19,26,17,21,20,14,31,30,30,34,27,20,18,20,24,25,9,19,3,0,0,587,161,158,108,32,18,3,133,41,127,92,140,217
28223028003,"íOîgés","ïXè„í¨êŒê∂óÃí¨",574,230,410,523,545,51,-22,0.0975143403441683,-0.0403669724770642,0.293286219081272,0.288718929254302,0.251376146788991,0.00456728982696997,0.0373427824653113,0.128975265017668,0.151051625239006,0.57773851590106,0.560229445506692,0.0254777070063694,0.033210332103321,0.753424657534247,0.823204419889503,0.223423423423423,0.0359477124183007,0.0343511450381679,0.0359477124183007,0.336601307189543,0.607843137254902,13,12,17,11,10,10,10,14,18,21,12,17,15,17,25,9,6,8,2,0,1,9,8,14,20,18,17,15,19,25,19,13,20,23,22,19,22,12,11,9,3,0,431,124,119,53,30,36,5,113,28,103,40,82,192
28223028004,"íOîgés","ïXè„í¨êŒê∂ìÏí¨",97,36,66,111,120,-14,-9,-0.126126126126126,-0.075,0.463917525773196,0.385321100917431,0.35,0.0785964248557647,0.0353211009174312,0.0824742268041237,0.0458715596330275,0.45360824742268,0.568807339449541,0.0363636363636364,0.015625,0.972222222222222,0.951219512195122,0.0721649484536082,0.0377358490566038,0.0634920634920635,0.0377358490566038,0.339622641509434,0.528301886792453,0,0,2,1,3,0,3,3,0,0,6,2,6,6,5,1,3,3,1,0,0,1,4,1,1,2,0,2,1,2,3,1,2,6,6,4,2,7,2,2,3,0,90,7,7,2,0,5,0,40,5,2,1,9,40
28223032000,"íOîgés","ïXè„í¨ñ˚óò",0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28223032001,"íOîgés","ïXè„í¨ñ˚óòè„ñ˚óò",122,43,89,135,137,-13,-2,-0.0962962962962963,-0.0145985401459854,0.450819672131148,0.385185185185185,0.313868613138686,0.0656344869459624,0.071316572046499,0.0983606557377049,0.133333333333333,0.450819672131148,0.481481481481481,0.0178571428571429,0,1,1,0.00819672131147541,0.0727272727272727,0.078125,0.0727272727272727,0.290909090909091,0.618181818181818,3,2,2,1,2,2,2,1,8,2,1,5,3,5,6,7,2,3,0,0,0,0,1,4,3,4,1,1,1,2,5,4,2,5,5,9,6,4,5,2,0,1,121,1,1,1,0,0,0,42,0,1,4,13,62
28223032002,"íOîgés","ïXè„í¨ñ˚óòâ∫ñ˚óò",108,42,80,126,142,-18,-16,-0.142857142857143,-0.112676056338028,0.398148148148148,0.317460317460317,0.246478873239437,0.0806878306878307,0.0709814442208808,0.12962962962963,0.134920634920635,0.472222222222222,0.547619047619048,0.0217391304347826,0.0491803278688525,0.928571428571429,1,0.0841121495327103,0.111111111111111,0.137931034482759,0.111111111111111,0.355555555555556,0.511111111111111,2,3,3,0,0,2,2,3,1,1,2,5,5,4,4,6,1,2,1,0,0,2,2,2,2,1,3,4,0,1,5,6,5,3,3,8,6,5,1,2,0,0,98,9,8,4,3,1,1,11,1,10,2,14,69
28223056001,"íOîgés","ïXè„í¨âÍñŒñkìcà‰",169,55,141,187,206,-18,-19,-0.0962566844919786,-0.0922330097087379,0.42603550295858,0.331550802139037,0.305825242718447,0.0944847008195425,0.0257255594205908,0.0650887573964497,0.0802139037433155,0.50887573964497,0.588235294117647,0.0373831775700935,0.00934579439252336,1,1,0.0650887573964497,0.106796116504854,0.132075471698113,0.106796116504854,0.242718446601942,0.640776699029126,1,3,3,3,3,3,2,2,6,7,7,5,5,12,7,8,5,0,1,0,0,0,4,0,2,2,2,1,4,4,6,8,7,7,9,14,10,3,2,1,0,0,158,11,11,6,3,2,0,51,0,11,17,13,77
28223056002,"íOîgés","ïXè„í¨âÍñŒìÏìcà‰",82,32,62,89,100,-7,-11,-0.0786516853932584,-0.11,0.451219512195122,0.370786516853933,0.34,0.0804329953411894,0.0307865168539326,0.0365853658536585,0.0674157303370786,0.51219512195122,0.561797752808989,0.0204081632653061,0,1,1,0.0487804878048781,0.166666666666667,0.0625,0.166666666666667,0.3125,0.458333333333333,0,1,1,3,1,1,1,2,2,2,4,1,6,6,3,4,0,2,2,0,0,0,1,0,0,1,0,1,1,0,3,4,3,6,2,3,5,5,5,0,0,0,78,4,4,3,0,1,0,36,0,4,7,1,34
28223056003,"íOîgés","ïXè„í¨âÍñŒêºìcà‰",82,32,67,104,122,-22,-18,-0.211538461538462,-0.147540983606557,0.5,0.432692307692308,0.311475409836066,0.0673076923076923,0.121216897856242,0.0609756097560976,0.0769230769230769,0.439024390243902,0.490384615384615,0.0638297872340425,0,0.96875,0.942857142857143,0,0.0909090909090909,0.0892857142857143,0.0909090909090909,0.431818181818182,0.477272727272727,0,0,3,1,0,0,2,1,3,2,2,3,3,3,6,6,3,0,0,0,0,0,0,2,1,2,1,1,1,3,2,2,2,4,6,7,5,3,0,2,0,0,82,0,0,0,0,0,0,26,0,0,4,7,45
28223056004,"íOîgés","ïXè„í¨âÍñŒìcíÜ",149,52,101,168,168,-19,0,-0.113095238095238,0,0.422818791946309,0.398809523809524,0.345238095238095,0.0240092681367849,0.0535714285714286,0.0939597315436242,0.142857142857143,0.483221476510067,0.458333333333333,0.025974025974026,0.0125,0.865384615384615,0.851851851851852,0.087248322147651,0.0533333333333333,0.113924050632911,0.0533333333333333,0.373333333333333,0.533333333333333,2,3,2,2,4,2,4,5,2,3,3,4,5,2,10,3,3,7,1,1,0,1,5,1,4,5,1,2,4,7,5,2,5,3,4,8,8,7,6,1,2,0,136,13,13,4,7,2,0,61,8,6,6,11,57
28223070000,"íOîgés","ê¬ä_í¨ëÚñÏ",405,160,310,446,526,-41,-80,-0.0919282511210762,-0.152091254752852,0.390123456790123,0.311659192825112,0.258555133079848,0.0784642639650113,0.0531040597452642,0.0987654320987654,0.0986547085201794,0.511111111111111,0.589686098654709,0.0333333333333333,0.0492424242424242,0.913333333333333,0.86875,0.0906801007556675,0.0775862068965517,0.0557768924302789,0.0775862068965517,0.366379310344828,0.551724137931034,8,7,9,4,4,20,9,6,13,12,13,17,15,23,21,12,10,6,1,0,0,5,7,4,6,2,4,7,8,9,10,14,17,17,20,18,19,8,13,4,3,0,361,36,27,16,4,7,9,104,16,25,30,34,188
28223070001,"íOîgés","ê¬ä_í¨ëÚñÏéõì‡",67,24,46,74,81,-7,-7,-0.0945945945945946,-0.0864197530864197,0.417910447761194,0.418918918918919,0.320987654320988,-0.0010084711577249,0.0979312645979313,0.0597014925373134,0.0675675675675676,0.522388059701492,0.513513513513513,0,0,0.958333333333333,1,0.0746268656716418,0.15,0.05,0.15,0.275,0.575,0,1,1,0,0,0,0,1,1,0,3,4,2,3,4,2,2,0,0,0,0,1,1,0,3,1,2,3,0,0,2,4,4,5,0,3,2,6,5,1,0,0,62,5,5,1,4,0,0,13,1,4,3,6,40
28223083000,"íOîgés","ê¬ä_í¨àÓìy",0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28223083001,"íOîgés","ê¬ä_í¨àÓìyñæçÜ",34,12,18,33,38,1,-5,0.0303030303030303,-0.131578947368421,0.411764705882353,0.515151515151515,0.5,-0.103386809269162,0.0151515151515151,0.205882352941176,0.121212121212121,0.382352941176471,0.363636363636364,0,0,1,1,0.147058823529412,0.1875,0.0833333333333333,0.1875,0.25,0.5625,0,1,2,0,1,0,0,0,0,2,0,0,3,0,1,0,2,1,0,0,0,0,2,2,1,0,0,0,1,1,1,1,1,1,1,2,2,3,0,2,0,0,29,5,5,0,0,5,0,11,0,5,0,2,16
28223083002,"íOîgés","ê¬ä_í¨àÓìyì˙å¸",36,12,31,46,57,-10,-11,-0.217391304347826,-0.192982456140351,0.5,0.456521739130435,0.350877192982456,0.0434782608695652,0.105644546147979,0,0.0869565217391304,0.5,0.456521739130435,0,0,1,1,0,0.130434782608696,0.0526315789473684,0.130434782608696,0.391304347826087,0.478260869565217,0,0,0,1,0,1,0,1,1,1,3,1,0,3,2,4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,2,2,2,2,1,1,1,0,0,36,0,0,0,0,0,0,11,0,0,0,0,25
28223083003,"íOîgés","ê¬ä_í¨àÓìyêºéR",57,22,41,53,60,4,-7,0.0754716981132075,-0.116666666666667,0.473684210526316,0.528301886792453,0.416666666666667,-0.0546176762661371,0.111635220125786,0.12280701754386,0.113207547169811,0.403508771929825,0.358490566037736,0,0,1,1,0.105263157894737,0.111111111111111,0.117647058823529,0.111111111111111,0.333333333333333,0.555555555555556,0,1,1,1,0,0,1,2,0,0,4,1,3,4,3,4,0,1,0,0,0,1,3,1,1,0,0,1,3,0,3,0,0,3,2,4,3,3,2,0,1,0,51,6,6,4,1,1,0,15,0,7,5,4,26
28223083004,"íOîgés","ê¬ä_í¨àÓìyêõå¥",76,22,50,76,69,0,7,0,0.101449275362319,0.315789473684211,0.289473684210526,0.304347826086957,0.0263157894736842,-0.0148741418764302,0.131578947368421,0.197368421052632,0.552631578947368,0.513157894736842,0.0285714285714286,0.0285714285714286,1,1,0.0657894736842105,0.0588235294117647,0.147058823529412,0.0588235294117647,0.235294117647059,0.705882352941177,1,2,3,3,1,1,2,1,4,0,0,1,7,3,3,1,0,0,0,0,1,0,2,2,4,0,0,4,0,4,0,2,3,5,4,3,1,0,5,1,2,0,71,5,5,0,4,1,0,17,0,5,13,14,27
28223084000,"íOîgés","ê¬ä_í¨íÜç≤é°",181,80,134,196,217,-15,-21,-0.076530612244898,-0.0967741935483871,0.283333333333333,0.25,0.216589861751152,0.0333333333333333,0.0334101382488479,0.144444444444444,0.158163265306122,0.572222222222222,0.591836734693878,0.0198019801980198,0.0186915887850467,0.734177215189873,0.777777777777778,0.111731843575419,0.0505050505050505,0.0857142857142857,0.0505050505050505,0.282828282828283,0.626262626262626,5,5,2,6,3,1,3,7,6,3,7,5,7,11,6,4,6,1,1,1,0,4,3,7,2,1,2,7,7,4,7,9,6,10,5,8,5,0,2,1,0,0,159,20,20,5,5,10,0,42,2,18,23,31,63
28223084001,"íOîgés","ê¬ä_í¨íÜç≤é°ïΩñÏ",66,23,46,63,55,3,8,0.0476190476190476,0.145454545454545,0.287878787878788,0.206349206349206,0.236363636363636,0.0815295815295816,-0.03001443001443,0.212121212121212,0.158730158730159,0.5,0.634920634920635,0,0.0555555555555556,1,1,0.0606060606060606,0.0526315789473684,0.0588235294117647,0.0526315789473684,0.421052631578947,0.394736842105263,1,2,1,0,1,0,2,3,1,2,1,1,4,5,1,3,0,0,0,0,0,4,6,0,2,0,2,1,4,1,2,1,0,5,3,2,1,1,1,1,1,0,62,4,4,1,3,0,0,28,0,5,9,5,19
28223084002,"íOîgés","ê¬ä_í¨íÜç≤é°â™å©",40,17,27,45,55,-5,-10,-0.111111111111111,-0.181818181818182,0.575,0.6,0.454545454545455,-0.025,0.145454545454545,0.05,0.0444444444444444,0.375,0.355555555555556,0,0,0.941176470588235,1,0.075,0.333333333333333,0.0833333333333333,0.333333333333333,0.277777777777778,0.222222222222222,1,0,0,0,0,2,0,0,1,0,0,3,1,3,2,1,0,1,2,1,0,1,0,0,1,1,0,0,1,0,1,0,3,1,2,4,1,3,2,1,0,0,37,3,3,0,3,0,0,16,1,4,4,2,13
28223085000,"íOîgés","ê¬ä_í¨éRä_",0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28223085001,"íOîgés","ê¬ä_í¨éRä_å¸",59,26,37,54,52,5,2,0.0925925925925926,0.0384615384615385,0.288135593220339,0.351851851851852,0.365384615384615,-0.0637162586315129,-0.0135327635327635,0.220338983050847,0.111111111111111,0.491525423728814,0.537037037037037,0,0.037037037037037,1,0.909090909090909,0.152542372881356,0.161290322580645,0.0769230769230769,0.161290322580645,0.387096774193548,0.451612903225806,3,3,1,0,0,0,2,2,1,1,1,1,3,2,2,0,1,0,2,0,0,1,2,3,0,4,1,2,2,3,1,0,2,3,1,2,1,2,3,1,0,0,50,9,9,4,0,5,0,18,8,7,5,3,18
28223085002,"íOîgés","ê¬ä_í¨éRä_â∫ín",110,37,72,124,137,-14,-13,-0.112903225806452,-0.0948905109489051,0.445454545454545,0.362903225806452,0.277372262773723,0.0825513196480938,0.085530963032729,0.0818181818181818,0.137096774193548,0.472727272727273,0.5,0.0172413793103448,0.0476190476190476,1,0.971428571428571,0,0.0175438596491228,0.0166666666666667,0.0175438596491228,0.385964912280702,0.578947368421053,0,1,2,4,2,1,0,1,3,4,5,1,5,4,8,0,4,2,3,0,0,1,1,4,2,2,0,1,1,2,9,3,2,4,4,5,5,6,2,3,3,0,110,0,0,0,0,0,0,36,0,0,4,15,55
28223085003,"íOîgés","ê¬ä_í¨éRä_è„ín",45,20,35,65,77,-20,-12,-0.307692307692308,-0.155844155844156,0.511111111111111,0.492307692307692,0.38961038961039,0.0188034188034187,0.102697302697303,0.0222222222222222,0.0461538461538462,0.466666666666667,0.461538461538462,0,0,0.95,0.923076923076923,0.159090909090909,0.166666666666667,0.1,0.166666666666667,0.222222222222222,0.611111111111111,0,0,0,0,1,2,3,0,0,0,2,1,0,2,3,1,0,2,0,0,0,1,0,0,0,0,2,1,0,1,0,2,3,3,3,2,3,2,5,0,0,0,37,7,7,4,2,1,0,12,2,6,0,2,22
28223085004,"íOîgés","ê¬ä_í¨éRä_ïΩín",67,24,49,81,79,-14,2,-0.172839506172839,0.0253164556962025,0.328358208955224,0.271604938271605,0.329113924050633,0.056753270683619,-0.057508985779028,0.0895522388059701,0.160493827160494,0.582089552238806,0.567901234567901,0.0681818181818182,0.0238095238095238,0.958333333333333,1,0.0298507462686567,0.024390243902439,0.0487804878048781,0.024390243902439,0.48780487804878,0.48780487804878,0,1,1,1,1,0,2,1,3,3,3,3,2,4,0,4,1,2,0,0,0,1,1,2,3,1,1,1,2,2,0,4,2,4,2,3,1,2,2,1,0,0,65,2,2,2,0,0,0,16,2,3,7,12,27
28223086000,"íOîgés","ê¬ä_í¨âìç„",89,36,69,104,119,-15,-15,-0.144230769230769,-0.126050420168067,0.50561797752809,0.413461538461538,0.34453781512605,0.0921564390665515,0.068923723335488,0.0337078651685393,0.0288461538461538,0.460674157303371,0.557692307692308,0,0,0.972222222222222,1,0.0340909090909091,0.0869565217391304,0.107142857142857,0.0869565217391304,0.304347826086957,0.608695652173913,1,0,1,0,2,1,3,0,3,0,0,2,8,4,6,5,2,2,0,0,0,0,1,0,0,1,2,0,2,1,1,1,8,6,6,6,1,5,3,4,1,0,85,3,3,0,0,3,0,31,1,3,2,7,44
28223086001,"íOîgés","ê¬ä_í¨âìç„ç°èo",26,11,24,32,34,-6,-2,-0.1875,-0.0588235294117647,0.423076923076923,0.3125,0.323529411764706,0.110576923076923,-0.0110294117647059,0,0.03125,0.576923076923077,0.65625,0,0,1,0.923076923076923,0,0.117647058823529,0,0.117647058823529,0.411764705882353,0.470588235294118,0,0,0,1,0,0,0,1,0,0,2,1,1,3,1,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,1,2,1,2,0,0,0,0,0,26,0,0,0,0,0,0,9,0,0,2,2,13
28223086002,"íOîgés","ê¬ä_í¨âìç„òaìc",70,24,49,82,93,-12,-11,-0.146341463414634,-0.118279569892473,0.514285714285714,0.426829268292683,0.376344086021505,0.0874564459930313,0.0504851822711775,0.0428571428571429,0.0731707317073171,0.442857142857143,0.5,0,0,0.958333333333333,1,0,0.0833333333333333,0.025,0.0833333333333333,0.388888888888889,0.444444444444444,0,1,0,1,2,1,1,1,1,3,1,1,2,6,1,3,6,3,0,0,0,0,0,2,2,1,0,1,4,0,0,3,2,4,2,5,4,3,1,2,0,0,70,0,0,0,0,0,0,33,0,0,0,12,25
28223086003,"íOîgés","ê¬ä_í¨âìç„ìøî®",60,27,49,75,85,-15,-10,-0.2,-0.117647058823529,0.6,0.533333333333333,0.4,0.0666666666666667,0.133333333333333,0.0166666666666667,0.0133333333333333,0.383333333333333,0.453333333333333,0,0.0294117647058824,0.962962962962963,1,0.0172413793103448,0,0.0909090909090909,0,0.44,0.56,0,0,0,0,0,0,0,4,2,1,2,1,0,5,7,3,4,0,0,0,0,0,0,1,2,1,0,2,0,1,1,0,1,5,3,6,4,1,1,2,0,0,57,1,0,0,0,0,1,21,0,1,0,5,31
28223087000,"íOîgés","ètì˙í¨çïà‰",1008,411,685,1091,1105,-83,-14,-0.076076993583868,-0.0126696832579186,0.267748478701826,0.311009174311927,0.309502262443439,-0.043260695610101,0.00150691186848767,0.127789046653144,0.13394495412844,0.60446247464503,0.555045871559633,0.0141342756183746,0.0182481751824818,0.685503685503685,0.757894736842105,0.229405630865485,0.0232974910394265,0.0223048327137546,0.0232974910394265,0.335125448028674,0.620071684587814,20,21,21,26,19,31,25,31,26,32,29,39,31,27,28,19,25,12,4,0,0,17,25,22,42,30,28,35,16,25,38,27,32,34,27,27,29,24,28,12,2,0,739,220,178,85,63,30,42,149,39,188,97,130,357
28223087001,"íOîgés","ètì˙í¨çïà‰é≈í¨",442,192,308,467,434,-25,33,-0.0535331905781585,0.076036866359447,0.273755656108597,0.237687366167024,0.232718894009217,0.0360682899415738,0.00496847215780696,0.138009049773756,0.184154175588865,0.588235294117647,0.578158458244111,0.0131578947368421,0.01953125,0.630208333333333,0.659217877094972,0.24220623501199,0.0444444444444444,0.0318725099601594,0.0444444444444444,0.311111111111111,0.595555555555556,13,11,12,14,31,16,10,13,19,13,18,10,8,12,12,7,12,1,3,1,0,9,9,7,11,8,7,8,8,16,22,12,10,6,14,15,13,10,13,7,1,0,316,101,80,53,7,20,21,72,26,82,41,48,148
28223087002,"íOîgés","ètì˙í¨çïà‰è¨éR",178,65,121,188,194,-10,-6,-0.0531914893617021,-0.0309278350515464,0.398876404494382,0.313829787234043,0.335051546391753,0.0850466172603395,-0.02122175915771,0.0955056179775281,0.117021276595745,0.50561797752809,0.569148936170213,0.0113636363636364,0,0.938461538461538,0.8,0.161849710982659,0.0344827586206897,0.0555555555555556,0.0344827586206897,0.264367816091954,0.655172413793103,1,4,3,4,3,4,5,3,5,4,5,2,6,8,6,5,6,3,3,1,0,5,2,2,3,5,3,4,3,8,3,8,9,3,6,6,7,11,6,2,1,0,145,28,27,16,1,10,1,48,7,23,7,14,74
28223087003,"íOîgés","ètì˙í¨çïà‰ñ{í¨ÅCêVí¨",83,33,52,80,88,3,-8,0.0375,-0.0909090909090909,0.433734939759036,0.45,0.454545454545455,-0.0162650602409639,-0.00454545454545452,0.132530120481928,0.0625,0.433734939759036,0.4875,0.03125,0,0.939393939393939,0.911764705882353,0.1375,0.032258064516129,0.0256410256410256,0.032258064516129,0.32258064516129,0.645161290322581,0,3,1,1,2,0,2,5,0,2,2,2,3,6,3,1,0,4,1,0,0,2,4,1,2,0,1,1,3,1,2,1,1,5,4,2,3,3,5,3,1,0,69,11,11,9,1,1,0,22,1,10,8,6,33
28223126001,"íOîgés","éRìÏí¨è¨êVâÆ",152,55,118,171,191,-19,-20,-0.111111111111111,-0.104712041884817,0.348684210526316,0.315789473684211,0.246073298429319,0.0328947368421053,0.0697161752548911,0.105263157894737,0.128654970760234,0.546052631578947,0.555555555555556,0.0326086956521739,0.0280373831775701,0.962962962962963,0.896551724137931,0.118421052631579,0.0561797752808989,0.0961538461538462,0.0561797752808989,0.415730337078652,0.460674157303371,2,2,5,3,2,2,6,2,7,10,6,2,4,4,11,5,5,1,0,0,0,2,2,3,4,0,1,2,4,7,7,6,3,5,6,7,9,3,0,0,1,1,134,18,18,11,7,0,0,42,7,11,2,32,58
28223126002,"íOîgés","éRìÏí¨è¨êVâÆã‡ëq",64,20,48,72,83,-8,-11,-0.111111111111111,-0.132530120481928,0.328125,0.291666666666667,0.180722891566265,0.0364583333333333,0.110943775100402,0.09375,0.166666666666667,0.578125,0.541666666666667,0.0740740740740741,0.0625,1,0.954545454545455,0,0,0.1,0,0.68,0.24,0,1,3,3,3,2,0,1,2,4,1,2,2,2,5,2,0,1,0,0,0,0,0,2,3,0,1,0,1,5,1,2,3,1,1,5,2,2,0,1,0,0,62,0,0,0,0,0,0,25,0,0,4,16,17
